"default","student","balance","income"
"No","Yes",881.265405002496,15275.4205798952
"No","No",1315.19148915858,42694.97506713
"No","No",1149.65995633683,34635.1377011897
"No","No",943.566247081687,31377.9428154229
"No","No",270.072593432952,36833.6451384243
"Yes","No",1392.59975316796,37620.2413146324
"No","No",0,30836.4405061652
"No","No",939.642406135128,38395.61380003
"No","Yes",838.978435279789,21176.479172625
"No","No",142.614404811541,34695.1158879329
"No","No",1493.03389710926,30848.619107257
"No","No",1193.40655438006,55017.462587952
"No","No",0,19572.3001100385
"No","Yes",1078.51425918891,20073.3552404101
"Yes","Yes",2461.50697867784,11878.5570446708
"No","No",614.140621191737,17472.9148915626
"No","No",872.122709141156,43154.7199595567
"No","No",880.047280737316,45092.5924026719
"No","No",433.400112593774,25085.0701182121
"No","No",618.127037783515,29836.2856549674
"No","No",1115.15431349235,38623.5482005718
"No","Yes",327.419883103167,14938.9443523853
"No","Yes",888.718674812637,15037.6082952694
"No","Yes",995.915054636554,24897.1732454987
"No","No",1219.39010265135,42549.9135790507
"No","Yes",984.3611537241,16577.8319329448
"No","No",980.397103132796,41753.0759839079
"No","No",422.451641728953,34797.7965440488
"No","Yes",311.321863971391,22648.7634451749
"No","Yes",1019.64775514386,2702.98233149687
"No","Yes",1250.97282891881,19275.2540337784
"No","No",1042.69918861583,10693.6215983792
"No","No",436.575627385809,22389.4633927745
"No","No",698.074827953718,37027.8160711082
"No","No",296.881830650885,43136.5616829479
"No","Yes",610.185368803368,19010.1257851595
"No","No",0,38686.5814275621
"No","Yes",1230.9575079814,20573.7863074106
"No","Yes",712.026704476097,17273.1158606978
"No","No",772.40563332837,39023.4916397536
"No","No",175.167760833609,53019.4230127665
"No","Yes",124.871271082982,20886.4961947608
"No","No",423.337696771481,60170.5744657902
"No","No",364.773883586177,31857.1807342331
"No","Yes",851.975904788836,14170.9223069456
"No","Yes",1619.71415137897,21781.9405624911
"No","No",1200.94675835261,47636.8596254039
"No","No",765.132036910884,39600.4846206278
"No","No",1343.95492193688,26365.526253543
"No","Yes",1669.76311196123,23741.5105983345
"No","No",266.759321008082,25864.9390291814
"No","Yes",1039.90941904259,21212.6826814127
"No","No",246.756413859954,37138.3862992113
"No","No",1282.56757095112,36558.8379206386
"No","Yes",1070.32046448364,12756.76045352
"No","No",766.512524415546,43426.8308000715
"No","No",1102.92430902942,57828.1787773859
"No","No",924.959329762828,26332.2096245083
"No","Yes",1034.90239115771,15945.1398517742
"No","No",1807.68866700157,40731.5164105235
"No","No",520.654612793611,39914.919047822
"No","No",1018.76996929855,35813.4207428702
"No","No",1281.67517177822,41481.3210021225
"Yes","No",1621.57578487284,36577.8462027349
"No","No",0,40772.9268631337
"No","Yes",1848.82661771773,18128.5695920069
"Yes","Yes",2117.12061387647,12143.474803771
"No","No",1002.14412432149,44445.5272721442
"No","No",551.185871800838,36603.9753357363
"No","Yes",149.15410001691,22802.8196789176
"No","Yes",1360.86563270173,22310.9295094468
"No","No",1136.14843693437,38474.6136937729
"No","No",717.667389813139,27956.2735197124
"No","Yes",651.548784488851,23374.832966803
"No","Yes",604.574350110705,16153.4142865339
"No","No",759.090406452521,41891.8575903576
"No","No",1204.95781100677,24788.7678660894
"No","No",796.257260821885,33760.5182633628
"No","No",506.462320775495,36596.1267387874
"No","No",160.012403610926,48121.1810184217
"No","No",339.691180585286,49109.3613833469
"No","No",0,35288.3350799733
"No","Yes",1344.7093588173,17318.839902875
"No","No",368.086167001206,51601.3608445693
"No","No",1005.129339452,43501.6964850784
"No","No",712.863665600652,47454.7444273651
"No","No",384.527884132362,25950.2675640907
"No","No",512.656466934724,43846.9797077064
"No","No",0,37112.597798942
"No","Yes",721.517319658893,18310.9455223602
"No","Yes",1458.89346152272,21186.5629553544
"No","No",388.609229128308,23040.4417429292
"No","No",516.109644702662,48303.8010364758
"No","No",575.754615672545,26757.5793449716
"No","No",0,26100.7519107615
"No","No",1440.39242035855,46113.2684523111
"No","Yes",1136.40075609126,24962.8490701275
"No","No",326.519432025491,20310.452477616
"No","No",837.209149819569,38032.9563034442
"No","No",1324.84258038352,41590.3351912124
"No","No",244.935778985894,27369.0105220281
"Yes","Yes",1875.45889462485,17820.4633288357
"No","No",0,30287.490340717
"No","No",1793.29061177025,45117.3819107052
"No","Yes",1874.49450092902,19592.0698667164
"No","No",1036.98559901712,46388.6245271626
"No","No",91.415284347161,46468.7879829995
"No","No",438.812399733576,39390.7255279315
"No","Yes",1371.09386785115,16204.7689613384
"No","Yes",950.776787199094,17711.7417569151
"No","No",370.000934879272,39286.6136623794
"No","No",688.905761536255,43606.9237368143
"No","No",1452.32898016853,37691.7701917003
"No","No",641.908417067159,45107.4316859664
"No","No",618.139164308692,50146.4292488553
"No","No",516.449766323607,41922.8884877092
"No","Yes",720.435239898748,24582.8806904421
"No","Yes",485.01489072382,23261.3309456867
"No","No",929.755400626855,30908.8981998424
"No","No",591.787159925885,46381.2372516318
"No","Yes",753.383573607443,12258.6045124657
"No","No",1255.42594165203,17917.7947894635
"No","No",694.538762632041,42855.5653098464
"No","No",431.159893985935,51727.5403221504
"No","Yes",23.2060517124803,22196.6533688783
"No","Yes",584.57623277459,16639.6558412378
"No","No",877.029457220268,35054.9488981605
"No","No",1300.29692368306,51338.8574052067
"No","No",1049.92742742092,25445.9200724683
"Yes","No",1099.05770130181,42590.8944537008
"No","No",763.77376432623,60938.6640992445
"No","No",506.776514229109,40625.4874731359
"No","No",41.279727992759,52066.1473455983
"No","No",789.639900431882,44073.2466932269
"No","Yes",867.470764391778,11905.6789549914
"No","No",1352.2909303135,33077.0888162943
"No","Yes",0,20217.0909125425
"No","No",337.874909315449,30090.5305102133
"No","No",660.244841965786,40885.8469473715
"No","No",1144.48179310641,45548.3803818706
"No","Yes",1075.09276443643,7031.29455616636
"No","No",535.897241673312,43917.568696246
"No","Yes",1170.22462428213,8747.47272040443
"No","No",922.124106932605,48137.3716728773
"No","No",1064.08717221108,34677.9317899044
"No","Yes",1294.28570216638,17444.6035649087
"No","No",845.736704633298,34676.2642308225
"No","No",212.647740871301,29592.1708509053
"No","No",501.286648883935,36154.6526910388
"No","No",463.045455797693,35621.0803502897
"No","Yes",722.227333114557,18487.0405647803
"No","No",724.205592217337,36489.6905470156
"No","No",209.042788867425,40075.9841483956
"No","Yes",1108.62409883895,18761.7671044817
"No","No",0,60203.5960308717
"No","No",960.068059922622,23482.835612708
"No","No",685.3419782018,51856.890980685
"No","No",1446.60460617167,45552.0098993525
"No","No",1187.65668385132,46731.554866363
"No","No",1073.02581933369,39553.831261169
"No","No",1608.68334961791,40078.2204348079
"No","No",1160.13322168939,32978.6595972612
"No","No",621.149260807172,15546.7689826685
"No","Yes",1367.42963096758,23617.612359145
"No","Yes",909.10199369612,7283.76314467767
"No","No",524.416793070104,41535.324655475
"No","No",654.493618548728,12696.803246099
"No","Yes",1010.57612407862,20982.9703055547
"No","Yes",130.147710478838,15174.6729794389
"No","No",150.663617880078,42800.6969182602
"No","No",584.838347580316,41447.4135332999
"No","Yes",771.295014017138,15594.0118532611
"No","No",1363.48166419022,35359.7540473893
"No","Yes",414.80645089261,18832.0342148101
"No","Yes",1647.00457279337,16614.8041663474
"No","Yes",562.842591176323,19669.7693367743
"No","No",843.700911167162,50891.6733167055
"No","No",455.37633600577,36590.5503622636
"No","No",459.423921256549,49958.756800464
"No","No",967.72062448087,31641.6763377917
"No","No",84.3444663188471,42333.533628084
"No","No",530.603502829406,59740.2099741483
"No","No",1369.92596745005,49089.8196259944
"No","No",692.156208075448,39199.4465014916
"No","Yes",564.638739024053,24342.0307911737
"No","Yes",1251.18680552354,11229.6412228286
"No","No",378.445644033206,30562.0955174959
"No","Yes",0,24000.3302320209
"No","No",0,37361.5408049442
"No","No",820.48501722613,35951.1199800878
"No","Yes",246.867027277152,16209.5366803905
"No","No",1490.13748475784,35882.7586735584
"No","No",421.038871967722,17137.1681277715
"No","No",1147.57189675942,32012.7653479457
"No","Yes",1087.91774442624,18053.0838952554
"No","No",295.150455976312,48387.4724479823
"No","No",543.794274359592,51964.7512239709
"No","Yes",1002.44392127105,14152.6694871327
"No","No",809.478458031615,51608.5424596493
"No","No",659.75081505078,50536.9009715526
"No","Yes",1627.77461253757,23516.6390314813
"No","No",751.631732836333,50562.4986069294
"No","Yes",625.772022490437,23122.6110304004
"No","Yes",486.224823282763,20289.6747200262
"No","No",1302.13421827805,64016.7603980853
"No","Yes",1233.73552347869,15480.2077785454
"No","Yes",1220.27693189676,11573.8484490094
"No","No",982.514587249152,62140.9254615139
"No","Yes",306.041314131214,13190.8322602958
"No","Yes",806.699910999563,19269.6816815998
"No","No",789.326869307377,36183.6566367513
"No","Yes",1481.57398076178,23170.5647926284
"No","No",1228.78852913204,59100.8511498722
"No","No",464.9391825004,58247.1215740083
"No","No",958.047432763855,15052.4457238653
"No","Yes",0,21294.1484759847
"No","No",1523.9302766086,58551.3595877966
"No","No",0,50633.7925605149
"No","No",387.75527193235,34086.3870439287
"No","No",1194.20572499595,45588.180687979
"No","Yes",1430.82481135904,10766.9377730224
"No","Yes",1251.99489098262,18922.0343634547
"No","Yes",207.925970320052,19078.8919047644
"No","No",1596.38595214977,34190.1897212476
"No","No",0,33769.6048655454
"No","No",1213.35295480262,39344.1240263279
"No","No",407.263424219925,40524.3386075399
"No","No",786.585649124404,43014.2207503651
"No","Yes",695.476439342878,14030.3605474387
"No","Yes",1113.23688519268,19139.2664321704
"No","Yes",717.205265524902,20627.8189153679
"No","No",374.926190630489,39167.9726848544
"No","Yes",270.599297436056,15728.9107072974
"No","Yes",1334.78080792518,20468.4408385118
"No","No",280.614830515579,35494.5978623224
"No","No",143.917847054434,41626.6876952005
"No","No",1027.05457933546,44268.9587280937
"No","No",127.54538940606,33070.4990606837
"Yes","No",1809.40986352205,33453.406538286
"No","No",1626.39108717515,61438.0944057847
"No","No",628.87553620734,48380.5108388692
"No","Yes",385.350358534473,22395.8823581039
"No","No",753.999942823528,29020.7290572193
"No","No",650.2493011075,33475.7442375698
"No","No",232.763666039282,58488.7902999066
"No","No",1005.62300888315,43471.7803207004
"No","No",82.4275698236085,29761.5445256896
"No","Yes",41.3855163829771,18664.9010060066
"No","No",510.657513331156,25855.917022987
"No","No",1588.91625121915,54043.0062999103
"No","Yes",1127.43595508475,23495.5655168774
"No","Yes",1242.72294339113,23037.4137184069
"No","No",1730.11045772474,48766.8009059003
"No","No",915.462438962574,33887.763638343
"No","No",65.3329838593119,31992.2422205879
"No","No",180.171498916997,21403.0777065766
"No","No",989.262577822306,48055.4122370631
"No","No",314.985176814067,51112.9378660257
"No","No",607.27706010457,36487.990989239
"No","Yes",724.437846238017,15835.6275220604
"No","No",832.217401259712,44053.2560569607
"No","Yes",794.146806723789,12519.7683906824
"No","No",1806.71487708391,39082.7860963992
"No","No",394.501839643007,29642.9102659475
"No","No",108.003864382255,44764.2888968549
"No","No",806.550181313343,27622.9041506617
"No","No",845.077745416634,38410.8435707644
"No","No",659.808946789516,39712.958918746
"No","No",1248.83064907828,39317.9041803876
"No","No",852.522041028705,34237.6456678607
"No","No",878.927937083077,47228.3409313744
"No","Yes",819.912190542397,16585.0280991299
"No","No",0,34213.4915205813
"No","No",620.681596802363,34549.0864666961
"No","No",917.856226992842,49353.9506343612
"No","No",539.441908788564,26164.8446811129
"No","No",747.139341956808,42318.9332825577
"No","No",864.460772629318,44429.0667539874
"No","Yes",391.998226720825,9995.04163332249
"No","No",151.260770326673,57657.2822222499
"No","No",873.125525094058,34352.7003173698
"No","No",28.7897760191421,55369.201386131
"No","No",228.511851114921,57232.2685587695
"No","No",1190.13932322518,27734.7389829589
"No","Yes",1845.97643893727,12107.7418248053
"No","No",107.154768462625,42776.3018691308
"No","No",2058.78478074305,55021.5518021545
"No","No",914.637312628131,46492.6488301171
"No","No",799.73270458257,45702.4016718804
"No","No",890.248108001647,34679.4827616344
"No","No",1184.49229812903,43228.8058978192
"No","No",1143.12286444744,42672.129149678
"No","No",718.743118187293,31371.7810801086
"No","No",847.654914338946,43515.3022044232
"No","No",1067.27320063911,50647.8724040193
"No","No",791.542583674003,32574.3412705245
"No","No",826.355312408359,37241.440631236
"No","Yes",652.755692307818,23492.3232419236
"No","No",827.634736669455,36439.6609398738
"No","Yes",704.095463378673,16509.5229344982
"No","No",773.593731357215,29661.4635320764
"No","No",402.129014682231,42978.3936060898
"No","No",411.537626865253,30065.4443474788
"No","No",340.964399114303,27262.0579810414
"No","Yes",1021.56825009016,14500.6291712537
"No","No",1323.64068113702,30517.2082497801
"No","Yes",1362.6444485929,18205.2317816041
"No","No",347.460916522461,24735.5506928776
"Yes","No",1610.48401491748,35589.7338305398
"No","No",1313.83680422269,40843.0997786338
"No","Yes",705.390544240798,19125.6849820595
"No","No",705.735232894335,45280.8192290912
"No","No",0,38968.4157913305
"No","Yes",0,23735.4085420558
"No","No",1562.66985789502,52422.7802153993
"No","Yes",655.611221042021,19039.1682730003
"No","Yes",780.254075842619,20758.4712409247
"No","No",946.137573571247,40038.683105794
"No","No",1402.51244469243,46207.7798397669
"No","No",321.588332058415,52711.6173635883
"No","No",1824.29374770111,22471.4457240322
"No","No",0,23562.2906124825
"No","No",602.195012175499,26768.9174174437
"No","No",314.45919529541,40016.4759256171
"No","No",1223.71401172324,64440.2175262069
"No","No",487.11688827906,55459.4529950443
"No","No",324.851543385128,52838.8493294787
"No","No",98.2290556803614,48070.1593162269
"No","No",0,18063.8883588351
"No","Yes",345.799607124424,15967.9908471267
"No","No",869.308119274179,32571.1692558153
"No","No",437.555256719357,37212.2693602431
"No","No",323.595054114491,34129.6560741734
"No","No",1286.90555743471,45569.0675184161
"No","Yes",940.47935428257,20578.8072250756
"No","No",1385.30347695259,35045.438734077
"No","No",765.818663634114,33216.3531980412
"No","No",599.009724958459,53004.5854640233
"No","No",1153.3292507774,17598.4340274502
"No","No",352.278325535015,34359.8412383948
"No","No",226.217345575457,59680.0022588775
"No","Yes",754.968696018072,30340.120404255
"No","No",1713.53785147756,43899.0842902538
"No","No",969.538309805488,33293.7947247849
"No","No",1024.61298649142,34401.017743276
"No","No",838.653016857442,25272.4860672589
"No","No",1072.03377011872,47029.260367657
"No","Yes",686.694378860884,18551.5300581174
"No","No",715.544075669576,50127.9556316689
"No","No",1130.77214546715,40314.2715443769
"No","No",1286.63632041227,44825.8658404379
"No","No",937.501193105071,33266.5194383876
"No","Yes",1881.25652109686,14992.3867271917
"No","No",135.953345751202,49372.8359844109
"No","Yes",1471.92392898896,19774.9238785274
"No","No",773.171566359335,37877.6045199555
"No","No",552.672566101431,50688.4963275297
"No","No",1074.08765319171,35873.2286380915
"No","Yes",137.431468636565,22783.4209710542
"No","Yes",523.831492714496,12062.3943636302
"No","No",724.537790180162,33254.5284949545
"Yes","No",2040.59017105597,50930.9107859245
"No","Yes",1415.89080238048,22823.6278584034
"No","No",174.483634673712,54992.9893047717
"No","No",805.314488077273,36864.6892862884
"No","Yes",1008.03312956121,13547.0785381477
"No","Yes",0,21665.5268097879
"No","No",1078.41038955072,44474.420294412
"No","No",768.694006876275,32373.771051203
"No","No",391.189784489765,42212.0303371115
"No","No",0,46910.7978946537
"No","Yes",1318.57773531948,18042.0176142666
"No","No",955.449340796982,40698.9761263581
"No","No",1425.53485976141,33666.1042566101
"No","Yes",1196.49194120137,14916.4446906476
"Yes","No",2038.89185057887,58606.4862432055
"No","Yes",1047.99823953348,15846.655228066
"No","No",995.346099927345,46702.239073216
"No","No",1657.25590018684,29945.5660173299
"No","Yes",396.582633428736,18244.166018854
"No","Yes",594.558985346466,13180.5021134281
"No","No",931.710876495276,50210.0694668726
"No","No",1318.80706574655,44778.0460012765
"No","No",24.2635999898018,36070.138850872
"No","No",713.673397858288,48914.5602035217
"No","No",891.751685184564,53044.8356060182
"No","No",1794.41157502235,44037.8475163971
"No","Yes",1412.08996685442,17049.6600099038
"Yes","No",2024.82021156467,64135.4310819166
"No","No",399.597296046437,42578.0459414764
"Yes","No",1598.02083082886,39163.3610556876
"No","No",1045.31135178129,31754.023779871
"Yes","Yes",2578.46902158917,25706.6477744655
"No","No",1113.2891420998,42292.4901451926
"No","Yes",645.118687643084,16097.2170185444
"No","Yes",861.104127009331,15873.6128609255
"No","Yes",408.218352153679,21432.7264338213
"No","Yes",794.973101379144,21590.9618652424
"No","No",1477.63795612057,36546.8231488484
"No","No",634.399979828231,33377.360386157
"No","No",798.082090735915,38080.9623405107
"No","Yes",0,19919.5634409027
"No","Yes",980.101705745882,16381.2031300222
"No","No",831.245423092704,27706.9538518972
"Yes","Yes",2083.22837647615,20103.602739227
"No","Yes",1436.07482635181,21511.4578059897
"No","No",1467.22519103062,28845.0222016802
"No","No",469.438477180174,37879.2565232606
"No","No",1166.71587666917,31032.3859736364
"No","No",844.041292318579,32089.6246466696
"No","Yes",1538.97375070282,15757.9335417675
"No","No",562.701116936926,39067.7515107504
"No","No",1112.11088540741,29229.5316824489
"No","No",246.39376404033,33647.993225282
"No","No",562.723868379586,60196.1826087633
"No","No",916.569239827395,42486.3989116241
"No","No",618.5663093699,28477.2795325714
"No","Yes",1604.6137382887,15467.2189070394
"No","No",847.614963857933,42308.052316687
"No","No",304.482793486527,52543.8282903446
"No","No",778.819743345405,31986.5712070236
"No","Yes",1464.39479015494,13968.5080055771
"No","No",221.47998570854,37782.9970839142
"No","No",592.045181611353,39064.994480207
"No","No",1010.61245522492,34055.5715925025
"No","No",1194.45646352906,49316.9977584631
"No","No",844.312566858413,52237.7254846561
"No","Yes",179.503977524429,19020.2959614411
"No","No",355.930112598893,32120.3172410799
"No","Yes",1776.72897362065,21280.8766053934
"No","No",27.3018826937546,25050.827087992
"No","Yes",631.019886409912,20753.5181088166
"No","No",187.977684707438,49989.3074311213
"No","Yes",1511.43409836329,11793.1617767047
"No","No",1008.47823148071,22094.7480844484
"No","No",820.493047331982,43829.6950758028
"No","No",112.033309975348,40057.0774440998
"No","Yes",1675.65876432611,20773.1332965924
"No","Yes",592.893197700487,14833.289667755
"No","No",492.39892684554,36004.3787656855
"No","No",364.746192677668,46096.1601457535
"No","No",1025.32734772889,44194.5137131782
"No","No",612.657277408042,38635.364437286
"No","No",1456.63098450781,38676.5456644415
"No","Yes",1762.59824620554,13099.5888853228
"No","Yes",180.095142403637,27351.4288203371
"Yes","Yes",1721.97302703926,15179.7493287096
"No","No",0,30822.454186489
"No","No",1029.78686137899,69547.4369460224
"No","No",268.443287008073,55294.9511030761
"No","No",1711.43208391272,39019.6896454184
"No","No",0,36886.9862572698
"No","Yes",1295.81806531379,22241.7034671195
"No","No",1722.12591993846,21623.0364539985
"No","Yes",560.381753116869,23546.3963352205
"No","No",676.572023475436,41328.4276238236
"No","No",518.93699412848,28231.0120735046
"No","No",626.404687195669,18130.3220987571
"No","No",524.380176840498,38020.6399233986
"No","No",0,33932.8527518265
"No","No",517.499185500047,60790.9083158423
"No","No",563.369693580382,22083.9085966864
"No","No",865.886543679469,59740.7325304862
"No","Yes",618.119217335142,24698.8272377675
"No","No",1428.81282966821,41417.0536914817
"No","No",1195.62870012121,34701.8024887858
"No","No",218.014100689461,29211.398463684
"No","No",1434.13804791172,38038.6038911651
"No","No",506.267392227237,48843.0018072785
"No","No",1322.36785444532,34622.6862457067
"No","No",584.818827844497,49317.8348463311
"No","No",815.072837026635,35017.8533639568
"No","No",0,50956.67560531
"No","Yes",489.927554476048,21445.5300432689
"No","No",644.88983010905,42211.3598012121
"No","No",1151.20364449996,36468.7244958993
"No","No",1440.43396156724,27532.6535733937
"No","Yes",858.215383079938,12588.108122033
"No","No",0,29021.7452781286
"No","No",0,54053.903924382
"Yes","Yes",1402.20572671052,15964.2091821951
"No","Yes",1171.7247120782,23505.1976209285
"No","No",662.302632070322,44664.005908681
"No","Yes",1142.73479164867,12893.9590863901
"No","No",785.430997498407,37465.3600970998
"No","No",705.548610503539,32899.6067177725
"No","Yes",1713.31247126829,17432.2735890031
"No","No",861.642116047731,38982.3915157176
"No","No",398.427319929336,37094.5678677176
"No","Yes",703.685970450978,16617.5700884556
"No","No",366.260111383432,52360.9128805627
"No","No",1054.1159630688,41781.7285800243
"No","No",189.732742353513,53266.3383188017
"No","No",944.204246156795,41883.4142988308
"No","No",0,36969.1717526428
"No","No",499.913435722248,28352.5533921151
"No","No",866.31097695602,59647.4402882698
"No","No",761.988490630495,39172.9452351635
"No","No",1150.99981758188,50099.2936231523
"No","No",53.4370529548792,51027.0683584044
"No","No",319.767426854798,36057.4011097469
"No","No",0,35116.5909600078
"No","No",222.105456229842,41217.3493585232
"No","Yes",1336.99863968121,21309.2510819392
"No","Yes",1397.50486310496,26604.5570945362
"No","No",794.584066954045,37520.2533303122
"No","Yes",883.157341326026,18213.0759618371
"No","No",1168.1673080252,17198.9835593493
"No","No",257.447025110164,38275.9533677335
"No","Yes",1273.48851311202,17105.8670470047
"No","Yes",1934.51114219071,17084.048577191
"No","Yes",1704.01419282432,17986.7635790881
"No","Yes",220.891418767173,25667.8659407236
"No","No",323.305124093072,51306.2686232584
"No","No",969.404142604547,31476.5166150492
"No","No",385.185120450238,50316.8015163965
"No","No",995.40840887124,40907.4969532705
"No","No",758.392131608197,40751.4074796687
"No","Yes",652.867587670394,23515.1313179576
"No","Yes",903.176837327325,15810.5741940783
"No","No",533.429586263046,24857.9065324464
"No","Yes",1151.85630836281,23250.384513708
"No","No",1271.32854424032,43878.8133733466
"No","No",136.118440276158,44757.692802711
"No","Yes",1171.95044240375,15850.7772560773
"No","No",512.660945594458,49989.5995789838
"No","No",172.157592295485,28370.8659088461
"No","No",1256.22265846487,42125.9373293965
"No","No",835.837183227152,57505.9653004257
"No","No",1026.63361568078,61064.3875769551
"No","Yes",1144.27482876516,16002.3554700591
"No","Yes",682.954298780229,15728.0479104477
"No","No",797.672816440294,45377.7233416886
"No","No",97.3269353362984,62335.1968533621
"No","Yes",1436.32931848388,7761.31894307372
"No","Yes",1325.624925599,15880.4471490978
"No","No",1462.69493022106,50508.7464409683
"No","No",191.913012578999,55659.4732930998
"No","No",854.884279854547,44173.8277325458
"No","No",864.343796306282,34598.4343942247
"No","No",476.567195634253,46953.4182817587
"No","No",1155.68038885258,50955.1065346111
"No","No",1127.70019314671,32068.1465386873
"No","No",0,62192.9956472797
"No","No",312.916985128483,31328.0435013798
"No","Yes",467.894660421885,16371.6977475365
"No","Yes",1055.59777321371,16810.5595800266
"No","Yes",989.235474989736,13609.631284009
"No","No",245.70672370182,40462.5538115373
"No","No",585.752613204564,43627.3279236822
"No","No",610.854306313866,39175.0805291355
"No","No",258.036510671323,40138.8417326327
"No","No",1092.99815937252,37351.3396590005
"No","No",1387.87328681612,27145.7032793199
"No","No",833.084193233188,49704.5119584713
"No","No",1184.87086972763,41802.944332633
"No","Yes",916.794393751044,17152.1579637038
"No","Yes",1427.33757806663,22909.430467279
"No","Yes",1413.27442745588,19064.6221920762
"No","Yes",1592.54963490252,18024.2817202795
"No","No",0,26941.7977424554
"No","No",1050.20409704366,34803.5337637529
"No","No",1511.17770618893,35899.2558430202
"No","No",894.681739327321,37232.293745958
"No","Yes",781.613729542008,12195.9699546127
"No","No",0,43311.6406962292
"No","No",1094.88661521626,38342.715005316
"No","No",0,59266.9608687076
"No","Yes",875.670060915039,18687.0451725029
"No","No",81.9180917096782,40936.906439517
"No","No",371.181858124564,34679.9607338813
"No","Yes",1438.05549698093,19200.5018262535
"No","No",674.598956464598,67278.9484413768
"No","No",1097.7625478144,42228.9704754292
"No","No",593.060286904382,47787.5959226368
"No","No",1167.10118913466,35952.1936607058
"No","No",1114.826925896,33729.3898552217
"No","No",304.146597789837,23866.9358580166
"No","No",353.63113130111,40686.7601478226
"No","No",1269.42033524182,39010.1481869142
"No","Yes",397.54248845196,22710.8657401321
"No","No",607.166270936521,49547.4658155602
"No","No",1667.48036480455,47991.5850452853
"No","No",956.311350604852,42971.901112669
"No","No",668.3980286378,38637.4338847191
"No","No",290.679874013809,37603.9721703408
"No","Yes",826.727455791863,18776.3012421982
"No","No",1102.11145915496,48079.1253033663
"No","No",348.658867896976,36519.0901860126
"No","Yes",991.232829247188,8926.799451933
"No","No",1224.23578236207,32751.6969190413
"No","No",146.365856827095,44666.9323010869
"No","Yes",697.135579980937,18377.1497139722
"No","No",956.446909552778,40740.3291117901
"No","Yes",1184.90943155283,13276.221116225
"No","No",1702.23668300415,36530.4736214361
"No","No",0,36850.9711754768
"No","No",965.459761747828,25045.7255420055
"No","No",331.164338742849,25922.4167354017
"No","No",1307.09366867241,35425.6099922775
"No","No",1637.03755674049,45027.538161563
"No","Yes",1091.93210326853,11703.3805642246
"No","Yes",1499.19013015969,17560.3718351052
"No","Yes",770.290543708965,22114.7182592628
"No","Yes",1147.35490966558,19188.9082733679
"No","No",1037.27416271053,28437.7724528546
"No","No",626.973938404489,50447.7741503172
"No","No",847.720792941679,55260.3498094267
"No","Yes",1199.59268578389,16454.749842006
"No","No",1288.28509541537,54666.3774464645
"No","No",675.225387145285,33700.2126144862
"No","No",541.44096207966,32502.6968388091
"No","Yes",1165.00739121577,18389.0790407725
"No","No",1042.79193502536,26141.0059458739
"No","No",989.217092749214,42813.375110046
"No","No",586.602608270933,27798.1683237731
"No","No",931.591055383966,33302.240019542
"No","Yes",978.53856684773,16514.3249498654
"No","No",958.936828886891,47468.6697094555
"No","No",384.532041382923,36019.4103983883
"No","No",645.075136365722,43244.5237618794
"No","No",424.760272309022,29502.4035832783
"No","No",612.551875753766,33036.2413164312
"No","No",1381.44222217693,47470.0187655353
"No","No",0,45560.9128917675
"No","No",1096.02610874365,23954.2179245426
"No","No",945.685449516158,38714.5182938666
"No","No",722.768006648193,20962.1064483564
"No","Yes",887.880819486513,20563.1471269038
"No","Yes",1049.95328779119,19724.8326135229
"No","No",728.041685121268,29188.9427360122
"No","No",1114.90403246296,40084.0014692393
"No","Yes",1451.30354178896,14185.1379196466
"No","Yes",629.213189509353,16007.6929485013
"No","No",630.230741457689,49059.2627644256
"No","Yes",1372.97803245667,10776.4442846822
"No","Yes",746.863836108701,13904.4276434159
"No","Yes",1400.54583563652,16519.0832437927
"No","No",971.35143511577,46533.8564831326
"No","No",637.082386355173,49097.9006748914
"No","No",1778.42910924859,34591.2382681188
"No","Yes",678.205083642297,12787.0905671847
"No","No",1094.77298187378,46617.8825725774
"No","Yes",879.852004959113,23996.7401964865
"No","No",1449.32434566807,38720.3815836494
"No","No",322.00162519978,43774.4421094367
"No","No",1430.57687000073,44104.9589155541
"No","Yes",1199.3855860032,18884.1274708906
"No","No",168.367517347414,47684.5262213006
"No","Yes",1143.3982045504,15997.1711895633
"No","No",416.906490149379,38104.7732254315
"No","No",1352.61366887416,42194.3866996432
"No","No",1431.74197311519,37793.2873225102
"No","No",481.305040751321,35747.7451040985
"No","No",774.073176557921,46082.0432177328
"No","No",0,34749.7935898833
"No","Yes",1186.89100186271,14256.7295542742
"No","Yes",978.359335975962,16679.8939738249
"No","No",1409.11216032403,30626.2239874826
"No","No",1491.47928224386,54835.7700509163
"No","Yes",1228.48496561983,18937.2069449315
"No","No",1553.47898510568,44425.890616496
"No","No",1200.04162184687,56081.0802320515
"No","No",984.860839214177,45435.4971157382
"No","No",558.320540180268,38014.7600990968
"No","Yes",778.853871913263,16007.4569754174
"No","No",163.353170816826,45183.1451245658
"No","Yes",574.818229191728,16479.5388337621
"No","No",1149.93685609785,39231.6504810631
"No","No",774.53807406404,22691.8824439653
"No","No",866.772499634281,30400.5605118558
"No","No",325.859608024347,36682.2825686063
"No","Yes",879.627008263598,14898.3114661048
"No","No",160.50306078312,19132.6948604593
"No","No",905.719002527264,38210.7337742896
"No","Yes",649.931060017559,13475.0195145782
"No","No",196.912925664956,35737.6036276591
"No","No",488.566318858869,25407.2159165707
